Bug 1,Bug 2,Carbon,1 on 2: Effect,1 on 2: 25th Percentile,1 on 2: 75th Percentile,1 on 2: Replicates,2 on 1: Effect,2 on 1: 25th Percentile,2 on 1: 75th Percentile,2 on 1: Replicates,Class,Type,Strength
EA,PK,ArabinoseD,0,0,0.298408456,6,0,0,0,5,Neutralism,NaN,0
EA,PR1,ArabinoseD,0,0,0,7,0,0,0,10,Neutralism,NaN,0
EA,PAr,ArabinoseD,0,0,0,6,0,0,0,14,Neutralism,NaN,0
EA,PR2,ArabinoseD,0,0,0,6,0,0,0,8,Neutralism,NaN,0
EA,PH,ArabinoseD,0,0,0,3,0,0,0,4,Neutralism,NaN,0
EA,PP,ArabinoseD,0,0,0,17,0,0,0,9,Neutralism,NaN,0
PK,PAl,ArabinoseD,0,0,0,10,0,0,0,7,Neutralism,NaN,0
PK,PAg2,ArabinoseD,-1.00017864,-1.871504612,-0.545119753,6,0.250752632,0.125376316,0.580696785,3,Parasitism,-30.92559199,1.031132481
PK,PAg1,ArabinoseD,0,0,0,5,0.702498012,0.217534046,1.064810882,4,Commensalism,45,0.702498012
PK,PAg3,ArabinoseD,0,0,0,5,0.09440029,0,0.192395528,12,Neutralism,45,0.09440029
PK,LA,ArabinoseD,0,0,0,8,0,0,0,4,Neutralism,NaN,0
PK,EL,ArabinoseD,0.036564879,0,0.085585692,9,0.166716923,0,0.532378708,7,Neutralism,57.37042228,0.170679591
PK,RP2,ArabinoseD,NaN,NaN,NaN,1,0.888878597,0.668510143,1.204564003,4,Inconclusive,NaN,NaN
PK,RP1,ArabinoseD,NaN,NaN,NaN,0,0.622060491,0.378282876,0.987331806,6,Inconclusive,NaN,NaN
PK,SF1,ArabinoseD,0,0,0,9,0,0,0.29007402,3,Neutralism,NaN,0
PK,BI,ArabinoseD,0,0,0,5,1.465509604,1.280399802,1.645662349,8,Commensalism,45,1.465509604
PK,KA,ArabinoseD,0.721650548,0,1.716391996,4,1.24360174,1.155277823,1.284316047,7,Neutralism,75.12619566,1.43781946
PK,CF,ArabinoseD,0,0,0,5,2.866301874,2.722057396,2.866301874,3,Commensalism,45,2.866301874
PK,EC,ArabinoseD,0.699250412,0.096706811,0.806493557,3,0.644941566,0.424155203,0.709657508,6,Mutualism,87.68636008,0.95126272
PK,EA,ArabinoseD,0,0,0,5,0,0,0.298408456,6,Neutralism,NaN,0
PK,PK,ArabinoseD,1.747870241,1.661791044,2.062915016,6,1.747870241,1.661791044,2.062915016,6,Mutualism,90,2.471861801
PK,PR1,ArabinoseD,0,0,0,8,0.312242476,0.155958278,0.63705325,7,Commensalism,45,0.312242476
PK,PAr,ArabinoseD,0,0,0,10,1.050937653,0.874618975,1.169473498,10,Commensalism,45,1.050937653
PK,PR2,ArabinoseD,0,0,0,13,0.712002372,0.427673477,0.856123805,12,Commensalism,45,0.712002372
PK,PH,ArabinoseD,0,0,0,6,0.891946122,0.343334555,1.717895138,5,Commensalism,45,0.891946122
PK,PP,ArabinoseD,0,0,0,8,0.613116382,0,1.002763071,6,Neutralism,45,0.613116382
PR1,PAl,ArabinoseD,0,0,0.212028414,4,0,0,0,5,Neutralism,NaN,0
PR1,PAg2,ArabinoseD,-1.868616591,-2.424463126,-1.486314337,8,0,0,0,8,Amensalism,-45,1.868616591
PR1,PAg1,ArabinoseD,0,0,0,9,0,0,0,4,Neutralism,NaN,0
PR1,PAg3,ArabinoseD,0,0,0,6,0,0,0,7,Neutralism,NaN,0
PR1,LA,ArabinoseD,0,0,0,6,0,0,0,9,Neutralism,NaN,0
PR1,EL,ArabinoseD,0,0,0,6,0,0,0,5,Neutralism,NaN,0
PR1,RP2,ArabinoseD,0,-0.562193409,0,3,0,0,0,6,Neutralism,NaN,0
PR1,RP1,ArabinoseD,0,0,0.021169716,5,0,0,0,4,Neutralism,NaN,0
PR1,SF1,ArabinoseD,0,0,0,4,0,0,0,11,Neutralism,NaN,0
PR1,BI,ArabinoseD,0,0,0.531503337,6,0,0,0,7,Neutralism,NaN,0
PR1,KA,ArabinoseD,0,0,0.682267758,3,0,0,0,4,Neutralism,NaN,0
PR1,CF,ArabinoseD,NaN,NaN,NaN,2,0,0,0,7,Inconclusive,NaN,NaN
PR1,EC,ArabinoseD,0,0,0,3,0,0,0,5,Neutralism,NaN,0
PR1,EA,ArabinoseD,0,0,0,10,0,0,0,7,Neutralism,NaN,0
PR1,PK,ArabinoseD,0.312242476,0.155958278,0.63705325,7,0,0,0,8,Commensalism,45,0.312242476
PR1,PR1,ArabinoseD,0,0,0,5,0,0,0,5,Neutralism,NaN,0
PR1,PAr,ArabinoseD,0,0,0,6,0,0,0,5,Neutralism,NaN,0
PR1,PR2,ArabinoseD,0,0,0,4,0,0,0,4,Neutralism,NaN,0
PR1,PH,ArabinoseD,0,0,0,3,NaN,NaN,NaN,0,Inconclusive,NaN,NaN
PR1,PP,ArabinoseD,0,0,0,11,0,0,0,6,Neutralism,NaN,0
PAr,PAl,ArabinoseD,0,0,0,7,0,0,0,6,Neutralism,NaN,0
PAr,PAg2,ArabinoseD,-0.959869902,-1.372157531,-0.465420345,6,0,0,0,4,Amensalism,-45,0.959869902
PAr,PAg1,ArabinoseD,0,0,0,8,0,0,0,9,Neutralism,NaN,0
PAr,PAg3,ArabinoseD,0,0,0,6,0,0,0,7,Neutralism,NaN,0
PAr,LA,ArabinoseD,0,0,0,9,0,0,0,11,Neutralism,NaN,0
PAr,EL,ArabinoseD,0,0,0,9,0,0,0,7,Neutralism,NaN,0
PAr,RP2,ArabinoseD,NaN,NaN,NaN,2,0,0,0,5,Inconclusive,NaN,NaN
PAr,RP1,ArabinoseD,NaN,NaN,NaN,2,0,0,0,6,Inconclusive,NaN,NaN
PAr,SF1,ArabinoseD,0,0,0,9,0,0,0,5,Neutralism,NaN,0
PAr,BI,ArabinoseD,0,0,0,4,0,0,0,5,Neutralism,NaN,0
PAr,KA,ArabinoseD,NaN,NaN,NaN,2,0,0,0.056246639,14,Inconclusive,NaN,NaN
PAr,CF,ArabinoseD,0,0,0,9,0,0,0,8,Neutralism,NaN,0
PAr,EC,ArabinoseD,0,0,0,8,0,0,0,3,Neutralism,NaN,0
PAr,EA,ArabinoseD,0,0,0,14,0,0,0,6,Neutralism,NaN,0
PAr,PK,ArabinoseD,1.050937653,0.874618975,1.169473498,10,0,0,0,10,Commensalism,45,1.050937653
PAr,PR1,ArabinoseD,0,0,0,5,0,0,0,6,Neutralism,NaN,0
PAr,PAr,ArabinoseD,0,0,0,6,0,0,0,6,Neutralism,NaN,0
PAr,PR2,ArabinoseD,0,0,0,17,0.291493241,0,0.291493241,3,Neutralism,45,0.291493241
PAr,PH,ArabinoseD,0,0,0,4,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAr,PP,ArabinoseD,0,0,0,6,0,0,0,7,Neutralism,NaN,0
PR2,PAl,ArabinoseD,0,0,0,6,0,0,0,20,Neutralism,NaN,0
PR2,PAg2,ArabinoseD,-2.404448616,-2.828657051,-1.93885265,10,0,0,0,12,Amensalism,-45,2.404448616
PR2,PAg1,ArabinoseD,NaN,NaN,NaN,2,0,0,0,14,Inconclusive,NaN,NaN
PR2,PAg3,ArabinoseD,0,0,0,8,0,0,0,10,Neutralism,NaN,0
PR2,LA,ArabinoseD,0,0,0,9,0,0,0,7,Neutralism,NaN,0
PR2,EL,ArabinoseD,0,0,0,9,0,0,0,16,Neutralism,NaN,0
PR2,RP2,ArabinoseD,0,-0.336107004,0,3,0,0,0,11,Neutralism,NaN,0
PR2,RP1,ArabinoseD,NaN,NaN,NaN,1,0,0,0,14,Inconclusive,NaN,NaN
PR2,SF1,ArabinoseD,0,0,0,8,0,0,0,7,Neutralism,NaN,0
PR2,BI,ArabinoseD,0,0,0,11,0,0,0,14,Neutralism,NaN,0
PR2,KA,ArabinoseD,0.038936907,0,0.22503736,4,0,0,0,7,Neutralism,45,0.038936907
PR2,CF,ArabinoseD,0,0,0,6,0,0,0,9,Neutralism,NaN,0
PR2,EC,ArabinoseD,0,0,0,9,0,0,0,6,Neutralism,NaN,0
PR2,EA,ArabinoseD,0,0,0,8,0,0,0,6,Neutralism,NaN,0
PR2,PK,ArabinoseD,0.712002372,0.427673477,0.856123805,12,0,0,0,13,Commensalism,45,0.712002372
PR2,PR1,ArabinoseD,0,0,0,4,0,0,0,4,Neutralism,NaN,0
PR2,PAr,ArabinoseD,0.291493241,0,0.291493241,3,0,0,0,17,Neutralism,45,0.291493241
PR2,PR2,ArabinoseD,0,0,0,15,0,0,0,15,Neutralism,NaN,0
PR2,PH,ArabinoseD,0,0,0,5,0,0,0,7,Neutralism,NaN,0
PR2,PP,ArabinoseD,0,0,0,5,0,0,0,11,Neutralism,NaN,0
PH,PAl,ArabinoseD,0,0,0,8,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PH,PAg2,ArabinoseD,-2.38307387,-2.924039162,-2.007469329,10,0,0,0,4,Amensalism,-45,2.38307387
PH,PAg1,ArabinoseD,0,0,0,6,0,0,0,4,Neutralism,NaN,0
PH,PAg3,ArabinoseD,0,0,0,5,0,0,0,6,Neutralism,NaN,0
PH,LA,ArabinoseD,0,0,0,8,0,0,0,5,Neutralism,NaN,0
PH,EL,ArabinoseD,0,0,0,9,0,0,0,7,Neutralism,NaN,0
PH,RP2,ArabinoseD,NaN,NaN,NaN,1,0,0,0,8,Inconclusive,NaN,NaN
PH,RP1,ArabinoseD,NaN,NaN,NaN,2,0,0,0,5,Inconclusive,NaN,NaN
PH,SF1,ArabinoseD,0,0,0,6,0,0,0,6,Neutralism,NaN,0
PH,BI,ArabinoseD,0,0,0,11,0,0,0,3,Neutralism,NaN,0
PH,KA,ArabinoseD,NaN,NaN,NaN,2,0,0,0,7,Inconclusive,NaN,NaN
PH,CF,ArabinoseD,0,0,0.536062706,4,NaN,NaN,NaN,1,Inconclusive,NaN,NaN
PH,EC,ArabinoseD,0,0,0,5,NaN,NaN,NaN,1,Inconclusive,NaN,NaN
PH,EA,ArabinoseD,0,0,0,4,0,0,0,3,Neutralism,NaN,0
PH,PK,ArabinoseD,0.891946122,0.343334555,1.717895138,5,0,0,0,6,Commensalism,45,0.891946122
PH,PR1,ArabinoseD,NaN,NaN,NaN,0,0,0,0,3,Inconclusive,NaN,NaN
PH,PAr,ArabinoseD,NaN,NaN,NaN,2,0,0,0,4,Inconclusive,NaN,NaN
PH,PR2,ArabinoseD,0,0,0,7,0,0,0,5,Neutralism,NaN,0
PH,PH,ArabinoseD,NaN,NaN,NaN,2,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PH,PP,ArabinoseD,0,0,0,12,0,0,0,5,Neutralism,NaN,0
PP,PAl,ArabinoseD,0,0,0,3,0,0,0,8,Neutralism,NaN,0
PP,PAg2,ArabinoseD,-0.660096676,-1.122472513,-0.21111794,7,0,0,0,9,Amensalism,-45,0.660096676
PP,PAg1,ArabinoseD,0,0,0,4,0,0,0,20,Neutralism,NaN,0
PP,PAg3,ArabinoseD,0,0,0,6,0,0,0,10,Neutralism,NaN,0
PP,LA,ArabinoseD,0,0,0,6,0,0,0,11,Neutralism,NaN,0
PP,EL,ArabinoseD,0,0,0,12,0,0,0,8,Neutralism,NaN,0
PP,RP2,ArabinoseD,0,-0.562193409,0,6,0,0,0,7,Neutralism,NaN,0
PP,RP1,ArabinoseD,NaN,NaN,NaN,2,0,0,0,10,Inconclusive,NaN,NaN
PP,SF1,ArabinoseD,NaN,NaN,NaN,1,0,0,0,11,Inconclusive,NaN,NaN
PP,BI,ArabinoseD,0,0,0,6,0,0,0,13,Neutralism,NaN,0
PP,KA,ArabinoseD,0,0,0,3,0,0,0,5,Neutralism,NaN,0
PP,CF,ArabinoseD,NaN,NaN,NaN,2,0,0,0,11,Inconclusive,NaN,NaN
PP,EC,ArabinoseD,0,0,0,6,0,0,0,10,Neutralism,NaN,0
PP,EA,ArabinoseD,0,0,0,9,0,0,0,17,Neutralism,NaN,0
PP,PK,ArabinoseD,0.613116382,0,1.002763071,6,0,0,0,8,Neutralism,45,0.613116382
PP,PR1,ArabinoseD,0,0,0,6,0,0,0,11,Neutralism,NaN,0
PP,PAr,ArabinoseD,0,0,0,7,0,0,0,6,Neutralism,NaN,0
PP,PR2,ArabinoseD,0,0,0,11,0,0,0,5,Neutralism,NaN,0
PP,PH,ArabinoseD,0,0,0,5,0,0,0,12,Neutralism,NaN,0
PP,PP,ArabinoseD,0,0,0,10,0,0,0,10,Neutralism,NaN,0
PAl,PAl,ArabinoseL,-0.859252027,-0.997576179,-0.738153388,4,-0.859252027,-0.997576179,-0.738153388,4,Competition,-90,1.215165869
PAl,PAg2,ArabinoseL,NaN,NaN,NaN,2,-1.001956468,-1.057817072,-0.734849167,5,Inconclusive,NaN,NaN
PAl,PAg1,ArabinoseL,-0.098360556,-0.866243129,0.058242956,5,-1.001956468,-1.05910385,-0.997576179,11,Amensalism,-50.60667576,1.006772846
PAl,PAg3,ArabinoseL,-0.029571291,-0.567137952,0.264276667,4,-0.367735185,-1.001956468,0.599014464,5,Neutralism,-49.59752623,0.368922251
PAl,LA,ArabinoseL,-0.751807152,-0.850683886,-0.662962205,7,-1.001956468,-1.057817072,-0.808977653,7,Competition,-81.88233156,1.252649495
PAl,EL,ArabinoseL,-0.610435008,-0.737288638,-0.48347278,8,-1.001956468,-1.058460461,-0.715151933,6,Competition,-76.35157165,1.17326368
PAl,RP2,ArabinoseL,-0.650300948,-0.765189232,-0.471233985,7,-1.001956468,-1.05910385,-1.001956468,12,Competition,-77.98482626,1.194490723
PAl,RP1,ArabinoseL,-0.42067727,-0.573303117,-0.227806383,15,-1.001956468,-1.05910385,-0.99319589,9,Competition,-67.77538391,1.086685847
PAl,SF1,ArabinoseL,-1.268620217,-1.383621158,-1.075827966,10,-0.70340663,-1.001956468,-0.380294979,7,Competition,-74.00687335,1.450578554
PAl,BI,ArabinoseL,-1.728656202,-1.788784724,-1.627554825,5,-1.001956468,-1.05910385,-1.001956468,6,Competition,-75.09725903,1.998041298
PAl,KA,ArabinoseL,NaN,NaN,NaN,2,-1.001956468,-1.05910385,-0.99319589,6,Inconclusive,NaN,NaN
PAl,CF,ArabinoseL,-2.795400654,-3.81445803,-2.588564268,5,-0.99319589,-1.057817072,-0.676181276,4,Competition,-64.55994455,2.966597865
PAl,EC,ArabinoseL,-5.597845899,-5.724344662,-5.450966873,10,-0.985891594,-1.057817072,-0.227085527,8,Competition,-54.98848788,5.684000435
PAl,EA,ArabinoseL,2.109261102,1.663066192,2.31395094,7,-0.804408769,-1.001956468,0.104822706,6,Commensalism,24.12465276,2.257444543
PAl,PK,ArabinoseL,-1.620594098,-1.739526956,-1.395029201,11,-0.804408769,-1.02988677,-0.054728863,9,Competition,-71.39826607,1.80925363
PAl,PR1,ArabinoseL,-0.362930268,-0.498146627,-0.280420495,5,NaN,NaN,NaN,1,Inconclusive,NaN,NaN
PAl,PAr,ArabinoseL,-1.033709844,-1.249792475,-0.885725028,13,-1.001956468,-1.057817072,-0.361119618,4,Competition,-89.10634329,1.43960856
PAl,PR2,ArabinoseL,-1.400378866,-1.512221406,-1.321180498,9,-0.493984273,-0.68007656,-0.21613338,5,Competition,-64.4303168,1.484951659
PAl,PH,ArabinoseL,2.593972162,2.569008007,2.616804294,5,-1.001956468,-1.058460461,-0.804408769,3,Parasitism,23.88027893,2.780756793
PAl,PP,ArabinoseL,3.30580582,3.041831606,3.30580582,5,-0.363630606,-0.598542081,-0.178272684,4,Parasitism,38.72283909,3.32574493
PAg2,PAl,ArabinoseL,-1.001956468,-1.057817072,-0.734849167,5,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg2,PAg2,ArabinoseL,NaN,NaN,NaN,2,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg2,PAg1,ArabinoseL,-0.741508688,-0.922981043,-0.68539695,4,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg2,PAg3,ArabinoseL,-0.950384573,-1.14378701,-0.659159063,6,NaN,NaN,NaN,1,Inconclusive,NaN,NaN
PAg2,LA,ArabinoseL,-0.337082867,-0.481373943,-0.180371032,13,-1.151326837,-2.133354538,-1.052028869,5,Competition,-61.31885595,1.199657595
PAg2,EL,ArabinoseL,-1.077642384,-1.178325346,-0.695452809,8,NaN,NaN,NaN,0,Inconclusive,NaN,NaN
PAg2,RP2,ArabinoseL,-0.849955367,-1.262727991,-0.53889264,5,-1.250435692,-4.4154099,-1.237888085,3,Competition,-79.20501942,1.51195686
PAg2,RP1,ArabinoseL,-0.710690596,-0.891757446,-0.470458916,6,-1.010439573,-1.559971691,-0.874849897,4,Competition,-80.12055811,1.235341756
PAg2,SF1,ArabinoseL,-1.747063492,-1.916026522,-1.578601114,6,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg2,BI,ArabinoseL,-1.714888084,-1.973802224,-1.410172846,8,NaN,NaN,NaN,1,Inconclusive,NaN,NaN
PAg2,KA,ArabinoseL,-2.120723197,-2.806407706,-1.691759435,6,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg2,CF,ArabinoseL,NaN,NaN,NaN,2,-0.364281359,-0.977746083,0.046940922,4,Inconclusive,NaN,NaN
PAg2,EC,ArabinoseL,-7.282494321,-8.778071712,-7.152660598,3,-0.177725544,-0.268426243,-0.039686355,4,Competition,-46.39799666,7.284662649
PAg2,EA,ArabinoseL,1.938554901,1.870459002,2.097366833,7,0.032223532,-0.123410376,0.132634502,4,Commensalism,45.95230853,1.9388227
PAg2,PK,ArabinoseL,-0.664129598,-0.713262,-0.59827836,10,-0.182833707,-0.284764216,-0.057054263,8,Competition,-60.39213632,0.68883691
PAg2,PR1,ArabinoseL,-0.170250048,-0.268039337,-0.089904283,7,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg2,PAr,ArabinoseL,-0.668725668,-0.745500948,-0.592814977,9,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg2,PR2,ArabinoseL,-1.097294051,-1.173180252,-0.966166941,15,-0.259248729,-0.441006817,-0.109896347,4,Competition,-58.29304716,1.127503497
PAg2,PH,ArabinoseL,1.65239642,1.534850441,2.175332037,7,-0.218368729,-0.357978735,-0.108451801,4,Parasitism,37.47182786,1.66676298
PAg2,PP,ArabinoseL,2.277013443,2.170498077,2.956514343,11,-0.100004377,-0.257035172,0.018608824,4,Commensalism,42.48523711,2.279208436
PAg1,PAl,ArabinoseL,-1.001956468,-1.05910385,-0.997576179,11,-0.098360556,-0.866243129,0.058242956,5,Amensalism,-50.60667576,1.006772846
PAg1,PAg2,ArabinoseL,NaN,NaN,NaN,2,-0.741508688,-0.922981043,-0.68539695,4,Inconclusive,NaN,NaN
PAg1,PAg1,ArabinoseL,-1.057787707,-1.508888884,-0.701971526,12,-1.057787707,-1.508888884,-0.701971526,12,Competition,-90,1.495937722
PAg1,PAg3,ArabinoseL,NaN,NaN,NaN,0,-1.635336718,-1.727339626,-1.451685134,11,Inconclusive,NaN,NaN
PAg1,LA,ArabinoseL,-0.7651363,-1.785868468,-0.495822807,7,-0.430587568,-0.6716795,-0.323447069,4,Competition,-74.36903815,0.877974494
PAg1,EL,ArabinoseL,-0.918863499,-1.19636966,-0.792947317,10,-1.109318405,-1.224120164,-0.983763436,7,Competition,-84.63541405,1.440450434
PAg1,RP2,ArabinoseL,-0.906774692,-1.171060748,-0.791886407,5,-1.485012147,-1.638392282,-1.439010693,6,Competition,-76.40897745,1.739971672
PAg1,RP1,ArabinoseL,-0.856060494,-1.091613113,-0.601967285,9,-1.327947603,-1.444777501,-1.160663509,5,Competition,-77.80782369,1.579963419
PAg1,SF1,ArabinoseL,-1.314759174,-1.366082992,-1.166560503,15,-0.147493698,-0.292746506,-0.075820817,4,Competition,-51.40085333,1.323006453
PAg1,BI,ArabinoseL,-1.773584345,-1.848396488,-1.664747396,12,-0.3117557,-0.364866259,-0.172040772,6,Competition,-54.96944716,1.800775679
PAg1,KA,ArabinoseL,-1.752719743,-1.930551008,-1.513951722,6,-0.162755863,-0.278100325,-0.037855488,10,Competition,-50.30521705,1.760260199
PAg1,CF,ArabinoseL,-2.699904219,-2.848795115,-2.432073832,8,-0.399350381,-0.513090783,-0.313697232,8,Competition,-53.41377347,2.729278938
PAg1,EC,ArabinoseL,-6.115414288,-6.469544097,-5.815069164,7,NaN,NaN,NaN,1,Inconclusive,NaN,NaN
PAg1,EA,ArabinoseL,1.758571692,1.685866666,1.758571692,7,-0.162238007,-0.277725309,-0.059682508,7,Parasitism,39.72906607,1.766039514
PAg1,PK,ArabinoseL,-0.644871735,-0.866610141,-0.54391596,5,-0.544453801,-0.703428795,-0.267293421,8,Competition,-85.17381089,0.843972449
PAg1,PR1,ArabinoseL,-0.424779043,-0.510301248,-0.350294171,12,-0.746231039,-0.970024647,-0.605006019,8,Competition,-74.64994322,0.858660584
PAg1,PAr,ArabinoseL,-0.731743915,-0.914155684,-0.623677956,10,-0.507197521,-1.075658873,-0.127642394,6,Competition,-79.7271951,0.890336163
PAg1,PR2,ArabinoseL,-1.241435083,-1.316039704,-1.104253516,14,-0.592579807,-1.263188662,-0.185116894,6,Competition,-70.51675351,1.375613279
PAg1,PH,ArabinoseL,1.738175866,1.573054486,1.833103989,8,-0.175351536,-0.283527332,-0.119239799,5,Parasitism,39.23934805,1.746998426
PAg1,PP,ArabinoseL,2.674002828,2.517188559,2.751560225,7,0.022786864,-0.042934772,0.078487881,6,Commensalism,45.48824165,2.674099917
PAg3,PAl,ArabinoseL,-0.367735185,-1.001956468,0.599014464,5,-0.029571291,-0.567137952,0.264276667,4,Neutralism,-49.59752623,0.368922251
PAg3,PAg2,ArabinoseL,NaN,NaN,NaN,1,-0.950384573,-1.14378701,-0.659159063,6,Inconclusive,NaN,NaN
PAg3,PAg1,ArabinoseL,-1.635336718,-1.727339626,-1.451685134,11,NaN,NaN,NaN,0,Inconclusive,NaN,NaN
PAg3,PAg3,ArabinoseL,-1.225361138,-1.650625677,-0.860945079,4,-1.225361138,-1.650625677,-0.860945079,4,Competition,-90,1.732922341
PAg3,LA,ArabinoseL,-1.425651326,-1.945014651,-0.784709237,6,-0.528296309,-0.795474695,-0.161924249,6,Competition,-65.33293631,1.520387679
PAg3,EL,ArabinoseL,-0.922126751,-1.056431096,-0.838356165,14,-0.696644847,-1.3316597,-0.318764166,5,Competition,-82.0701801,1.15569537
PAg3,RP2,ArabinoseL,-0.723332741,-1.254545306,-0.318314455,12,-0.687585406,-0.973765561,-0.459928765,4,Competition,-88.54865194,0.997989952
PAg3,RP1,ArabinoseL,-0.845904683,-0.943698159,-0.661331265,6,-0.870639493,-1.224372098,-0.386164022,4,Competition,-89.17444471,1.213906034
PAg3,SF1,ArabinoseL,-1.185167781,-1.288963871,-1.024525376,13,0.179573377,-0.186798683,0.374936949,5,Amensalism,-36.38423361,1.198694818
PAg3,BI,ArabinoseL,-1.900204102,-1.985667986,-1.877402733,7,0.161359953,-0.034003619,0.392909773,5,Amensalism,-40.14624894,1.90704291
PAg3,KA,ArabinoseL,-1.273404797,-1.596977726,-1.122344062,4,0.242838935,-0.345084433,0.708358578,4,Amensalism,-34.20330048,1.296352778
PAg3,CF,ArabinoseL,-3.072485033,-3.188032372,-2.89408479,7,-0.010906143,-0.319512823,0.355465916,6,Amensalism,-45.20337719,3.072504389
PAg3,EC,ArabinoseL,-6.086493147,-6.222717461,-5.898110364,12,0.10527818,-0.20776938,0.361183265,6,Amensalism,-44.0090527,6.087403578
PAg3,EA,ArabinoseL,1.430749806,1.33460538,1.562144127,13,-0.240085133,-0.731023427,0.130157694,4,Commensalism,35.47430219,1.450753555
PAg3,PK,ArabinoseL,-0.809814697,-0.923680761,-0.590222134,12,-0.046743916,-0.413115976,0.674180286,3,Amensalism,-48.30354659,0.811162646
PAg3,PR1,ArabinoseL,-0.581057724,-0.693518697,-0.459383075,7,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg3,PAr,ArabinoseL,-0.430314702,-0.502648038,-0.339408153,5,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg3,PR2,ArabinoseL,-1.022695935,-1.143896039,-0.8499616,12,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
PAg3,PH,ArabinoseL,2.203576705,1.624277951,2.35342932,5,0.261663848,-0.06127348,0.45702742,7,Commensalism,51.77188086,2.219057967
PAg3,PP,ArabinoseL,2.841905927,2.733691376,3.214183114,9,NaN,NaN,NaN,1,Inconclusive,NaN,NaN
LA,PAl,ArabinoseL,-1.001956468,-1.057817072,-0.808977653,7,-0.751807152,-0.850683886,-0.662962205,7,Competition,-81.88233156,1.252649495
LA,PAg2,ArabinoseL,-1.151326837,-2.133354538,-1.052028869,5,-0.337082867,-0.481373943,-0.180371032,13,Competition,-61.31885595,1.199657595
LA,PAg1,ArabinoseL,-0.430587568,-0.6716795,-0.323447069,4,-0.7651363,-1.785868468,-0.495822807,7,Competition,-74.36903815,0.877974494
LA,PAg3,ArabinoseL,-0.528296309,-0.795474695,-0.161924249,6,-1.425651326,-1.945014651,-0.784709237,6,Competition,-65.33293631,1.520387679
LA,LA,ArabinoseL,-0.797860731,-0.884624097,-0.698046788,10,-0.797860731,-0.884624097,-0.698046788,10,Competition,-90,1.128345467
LA,EL,ArabinoseL,-0.301413474,-0.417728946,-0.193343402,12,-0.815052812,-0.896892277,-0.707605376,6,Competition,-65.29482315,0.869000097
LA,RP2,ArabinoseL,-0.263845218,-0.420745291,-0.106522811,3,-1.010837106,-1.128188768,-0.521608577,3,Competition,-59.62875895,1.044703764
LA,RP1,ArabinoseL,-0.459692193,-0.670883191,-0.286372879,7,-1.175487,-1.248900359,-1.059862784,10,Competition,-66.35874429,1.262175344
LA,SF1,ArabinoseL,-1.094554958,-1.222399099,-0.99885423,12,-0.077293331,-0.169573216,0.024320572,8,Amensalism,-49.03930591,1.097280646
LA,BI,ArabinoseL,-1.316317562,-1.370135588,-1.236061923,11,-0.1970446,-0.285745007,-0.123797955,7,Competition,-53.51360787,1.330984034
LA,KA,ArabinoseL,NaN,NaN,NaN,2,-0.175962947,-0.222697739,-0.096425603,9,Inconclusive,NaN,NaN
LA,CF,ArabinoseL,-1.795728035,-1.844055506,-1.675597115,3,-0.105063835,-0.192230867,-0.024410516,11,Competition,-48.34842443,1.798798929
LA,EC,ArabinoseL,-4.155509054,-4.35778267,-4.014551518,6,0.039601416,-0.169789515,0.224637929,11,Amensalism,-44.45399583,4.155697747
LA,EA,ArabinoseL,2.590980253,2.383028851,2.708734755,8,NaN,NaN,NaN,2,Inconclusive,NaN,NaN
LA,PK,ArabinoseL,-0.71235775,-0.828367778,-0.494325827,8,-0.834403893,-0.964653782,-0.71167738,8,Competition,-85.48846396,1.097125071
LA,PR1,ArabinoseL,-0.587830146,-0.695176141,-0.521822222,9,-1.206847328,-1.283075731,-1.096493851,8,Competition,-70.96974666,1.342395156
LA,PAr,ArabinoseL,-0.639880846,-0.774516098,-0.553066527,4,-1.036296889,-1.161035279,-0.896601144,9,Competition,-76.69402995,1.217932156
LA,PR2,ArabinoseL,-2.064504721,-2.162098833,-1.969293751,12,-1.057397879,-1.157664347,-0.963920379,11,Competition,-72.12061377,2.319540907
LA,PH,ArabinoseL,2.792522614,2.730604239,2.912455865,9,-1.305640773,-1.399157661,-1.204942227,12,Parasitism,19.94161371,3.082674225
LA,PP,ArabinoseL,3.839054373,3.685608312,3.886893498,13,-1.012953986,-1.281390333,-0.812457142,6,Parasitism,30.21908515,3.970442577
EL,PAl,ArabinoseL,-1.001956468,-1.058460461,-0.715151933,6,-0.610435008,-0.737288638,-0.48347278,8,Competition,-76.35157165,1.17326368
EL,PAg2,ArabinoseL,NaN,NaN,NaN,0,-1.077642384,-1.178325346,-0.695452809,8,Inconclusive,NaN,NaN
